,name,layer_affected,kernel_index,layer_affected_index,position_disrupted,min_var,max_var,original_weight_value,quantized_value,bit_disrupted,flipped_quantized_value,flipped_weight_value,q_aware_accuracy,tflite_accuracy,q_aware_acc_degradation,tflite_acc_degradation,original_laplacian,modified_laplacian,original_int_laplacian,modified_int_laplacian,abs_laplacian_diff,abs_int_laplacian_diff
860,model_2_359,conv2d_2/kernel,2.0,6.0,"(1, 2, 21, 13)",-0.10020691901445389,0.10020691901445389,0.028110606595873833,36.0,7.0,-92.0,-0.07259083897110045,0.9114999771118164,0.9117,0.0,0.0,-0.1592300832271576,0.14287424087524414,-203.0,181.0,0.30210432410240173,384.0
861,model_2_360,conv2d_2/kernel,2.0,6.0,"(1, 2, 12, 23)",-0.32818731665611267,0.32818731665611267,0.10066156089305878,39.0,7.0,-89.0,-0.2299895368692443,0.9114000201225281,0.9116,-9.995698928833008e-05,-9.999999999998899e-05,-0.4217839241027832,0.5701693892478943,-163.0,221.0,0.9919533133506775,384.0
862,model_2_361,conv2d_2/kernel,2.0,6.0,"(1, 0, 1, 87)",-0.39802026748657227,0.39802026748657227,0.11723305284976959,37.0,4.0,53.0,0.16610294627392386,0.9114999771118164,0.9116,0.0,-9.999999999998899e-05,-0.3317875564098358,-0.4783972501754761,-105.0,-153.0,0.14660969376564026,48.0
863,model_2_362,conv2d_2/kernel,2.0,6.0,"(2, 0, 53, 76)",-0.41783446073532104,0.41783446073532104,0.040502361953258514,12.0,3.0,4.0,0.013160140495600664,0.9114999771118164,0.9117,0.0,0.0,-0.03585600107908249,0.018828444182872772,-10.0,6.0,0.05468444526195526,16.0
864,model_2_363,conv2d_2/kernel,2.0,6.0,"(1, 0, 5, 34)",-0.3971453011035919,0.3971453011035919,0.15789757668972015,50.0,7.0,-78.0,-0.24391601170141866,0.911300003528595,0.9115,-0.00019997358322143555,-0.00019999999999997797,-0.6938339471817017,0.5116068124771118,-220.0,164.0,1.2054407596588135,384.0
865,model_2_364,conv2d_2/kernel,2.0,6.0,"(2, 1, 60, 53)",-0.43403077125549316,0.43403077125549316,-0.10903379321098328,-32.0,5.0,-64.0,-0.2187241681917446,0.9115999937057495,0.9119,0.00010001659393310547,0.000200000000000089,0.5602194666862488,0.8892905712127686,164.0,260.0,0.3290711045265198,96.0
866,model_2_365,conv2d_2/kernel,2.0,6.0,"(0, 1, 26, 57)",-0.4102686047554016,0.4102686047554016,0.09570491313934326,30.0,5.0,62.0,0.2002886101955504,0.9114000201225281,0.9117,-9.995698928833008e-05,0.0,-0.2813988924026489,-0.5951499938964844,-88.0,-184.0,0.31375110149383545,96.0
867,model_2_366,conv2d_2/kernel,2.0,6.0,"(1, 2, 25, 49)",-0.40794801712036133,0.40794801712036133,0.0381847620010376,12.0,7.0,-116.0,-0.3726139368973379,0.9115999937057495,0.9117,0.00010001659393310547,0.0,-0.29726189374923706,0.9351341724395752,-93.0,291.0,1.232396125793457,384.0
868,model_2_367,conv2d_2/kernel,2.0,6.0,"(1, 2, 56, 29)",-0.32449233531951904,0.32449233531951904,-0.049695853143930435,-19.0,7.0,109.0,0.2785012956679337,0.9120000004768372,0.9119,0.000500023365020752,0.000200000000000089,0.2258979231119156,-0.758693516254425,87.0,-297.0,0.9845914244651794,384.0
869,model_2_368,conv2d_2/kernel,2.0,6.0,"(0, 1, 18, 72)",-0.44095781445503235,0.44095781445503235,-0.0823238343000412,-24.0,5.0,-56.0,-0.19443809141324261,0.9117000102996826,0.9117,0.00020003318786621094,0.0,0.542533814907074,0.8788765668869019,157.0,253.0,0.3363427519798279,96.0
870,model_2_369,conv2d_2/kernel,2.0,6.0,"(1, 0, 52, 71)",-0.416189581155777,0.416189581155777,-0.05371640995144844,-16.0,3.0,-8.0,-0.02621666652949776,0.9114000201225281,0.9117,-9.995698928833008e-05,0.0,0.2997269034385681,0.21722769737243652,90.0,66.0,0.08249920606613159,24.0
871,model_2_370,conv2d_2/kernel,2.0,6.0,"(0, 1, 19, 1)",-0.08420195430517197,0.08420195430517197,-0.0034594142343848944,-5.0,4.0,-21.0,-0.013923157798493003,0.9114999771118164,0.9117,0.0,0.0,-0.11495038866996765,-0.08355915546417236,-174.0,-126.0,0.03139123320579529,48.0
872,model_2_371,conv2d_2/kernel,2.0,6.0,"(1, 0, 26, 10)",-0.38804614543914795,0.38804614543914795,0.07660553604364395,25.0,5.0,57.0,0.17416244322859395,0.9115999937057495,0.9118,0.00010001659393310547,0.00010000000000010001,-0.2696053683757782,-0.5622761249542236,-87.0,-183.0,0.29267075657844543,96.0
873,model_2_372,conv2d_2/kernel,2.0,6.0,"(2, 0, 49, 58)",-0.5415223240852356,0.5415223240852356,-0.0727536678314209,-17.0,7.0,111.0,0.47329903916111143,0.911300003528595,0.9114,-0.00019997358322143555,-0.00029999999999996696,0.19824592769145966,-0.8938594460487366,47.0,-209.0,1.0921053886413574,256.0
874,model_2_373,conv2d_2/kernel,2.0,6.0,"(2, 1, 32, 65)",-0.28222787380218506,0.28222787380218506,-0.08303368836641312,-37.0,3.0,-45.0,-0.10000200252833329,0.9114999771118164,0.9117,0.0,0.0,0.05788180232048035,0.10878675431013107,24.0,48.0,0.050904951989650726,24.0
875,model_2_374,conv2d_2/kernel,2.0,6.0,"(1, 0, 46, 73)",-0.345185786485672,0.345185786485672,-0.02681146003305912,-10.0,5.0,-42.0,-0.1141559293889624,0.9114999771118164,0.9119,0.0,0.000200000000000089,0.11033227294683456,0.37236565351486206,41.0,137.0,0.2620333731174469,96.0
876,model_2_375,conv2d_2/kernel,2.0,6.0,"(1, 0, 38, 6)",-0.23627969622612,0.23627969622612,0.05908190831542015,32.0,7.0,-96.0,-0.17860512470635842,0.9114000201225281,0.9117,-9.995698928833008e-05,0.0,-0.019308295100927353,0.6937528252601624,-11.0,373.0,0.7130610942840576,384.0
877,model_2_376,conv2d_2/kernel,2.0,6.0,"(0, 1, 60, 7)",-0.3530147969722748,0.3530147969722748,-0.03211064264178276,-12.0,7.0,116.0,0.32243871219514864,0.911300003528595,0.9116,-0.00019997358322143555,-9.999999999998899e-05,-0.12635117769241333,-1.1899993419647217,-44.0,-428.0,1.0636482238769531,384.0
878,model_2_377,conv2d_2/kernel,2.0,6.0,"(0, 1, 30, 72)",-0.44095781445503235,0.44095781445503235,-0.14147910475730896,-41.0,6.0,-105.0,-0.3645714213998299,0.911300003528595,0.9115,-0.00019997358322143555,-0.00019999999999997797,0.4893302917480469,1.1586072444915771,142.0,334.0,0.6692769527435303,192.0
879,model_2_378,conv2d_2/kernel,2.0,6.0,"(0, 1, 30, 29)",-0.32449233531951904,0.32449233531951904,0.09535142034292221,37.0,7.0,-91.0,-0.23251025601634828,0.9114999771118164,0.9115,0.0,-0.00019999999999997797,-0.3859076499938965,0.5976773500442505,-150.0,234.0,0.983585000038147,384.0
880,model_2_379,conv2d_2/kernel,2.0,6.0,"(0, 0, 24, 47)",-0.4410133361816406,0.4410133361816406,-0.12351003289222717,-36.0,6.0,-100.0,-0.34725459541861464,0.9114999771118164,0.9115,0.0,-0.00019999999999997797,0.08263970911502838,0.5301288366317749,24.0,152.0,0.4474891424179077,128.0
881,model_2_380,conv2d_2/kernel,2.0,6.0,"(1, 1, 1, 89)",-0.3760838508605957,0.3760838508605957,-0.06973785161972046,-24.0,3.0,-32.0,-0.0947612852562131,0.9114999771118164,0.9117,0.0,0.0,0.28944525122642517,0.3895390033721924,99.0,131.0,0.10009375214576721,32.0
882,model_2_381,conv2d_2/kernel,2.0,6.0,"(1, 1, 20, 51)",-0.4945390224456787,0.4945390224456787,-0.0346548818051815,-9.0,7.0,119.0,0.4633869580396517,0.9110000133514404,0.9112,-0.0004999637603759766,-0.0004999999999999449,-0.03145317733287811,-2.02362060546875,-8.0,-520.0,1.9921674728393555,512.0
883,model_2_382,conv2d_2/kernel,2.0,6.0,"(0, 0, 2, 41)",-0.377871572971344,0.377871572971344,-0.13078980147838593,-44.0,5.0,-12.0,-0.03570440059571754,0.9114000201225281,0.9116,-9.995698928833008e-05,-9.999999999998899e-05,0.267269492149353,0.07709866762161255,90.0,26.0,0.19017082452774048,64.0
884,model_2_383,conv2d_2/kernel,2.0,6.0,"(0, 2, 42, 78)",-0.5793027877807617,0.5793027877807617,-0.034710709005594254,-8.0,1.0,-6.0,-0.027368635643185594,0.9115999937057495,0.9117,0.00010001659393310547,0.0,0.15973103046417236,0.1450468897819519,36.0,32.0,0.014684140682220459,4.0
885,model_2_384,conv2d_2/kernel,2.0,6.0,"(1, 2, 22, 84)",-0.3784109950065613,0.3784109950065613,0.052742715924978256,18.0,4.0,2.0,0.005959228267819863,0.9118000268936157,0.9119,0.0003000497817993164,0.000200000000000089,-0.4133135974407196,-0.27296313643455505,-140.0,-92.0,0.14035046100616455,48.0
886,model_2_385,conv2d_2/kernel,2.0,6.0,"(0, 0, 32, 24)",-0.3439531922340393,0.3439531922340393,-0.07232785224914551,-27.0,7.0,101.0,0.2735375780758895,0.9115999937057495,0.9117,0.00010001659393310547,0.0,0.194003626704216,-0.4977272152900696,73.0,-183.0,0.6917308568954468,256.0
887,model_2_386,conv2d_2/kernel,2.0,6.0,"(1, 1, 39, 63)",-0.398457407951355,0.398457407951355,-0.16987468302249908,-54.0,7.0,74.0,0.23217203297952968,0.9114999771118164,0.9116,0.0,-9.999999999998899e-05,0.6323278546333313,-0.9758590459823608,200.0,-312.0,1.608186960220337,512.0
888,model_2_387,conv2d_2/kernel,2.0,6.0,"(1, 2, 38, 92)",-0.40504691004753113,0.40504691004753113,-0.07810250669717789,-24.0,6.0,-88.0,-0.28066242585970663,0.9117000102996826,0.9118,0.00020003318786621094,0.00010000000000010001,0.5697811841964722,1.1774609088897705,176.0,368.0,0.6076797246932983,192.0
889,model_2_388,conv2d_2/kernel,2.0,6.0,"(2, 2, 29, 29)",-0.32449233531951904,0.32449233531951904,0.10950767993927002,43.0,7.0,-85.0,-0.21717990946581983,0.911300003528595,0.9114,-0.00019997358322143555,-0.00029999999999996696,-0.07389563322067261,0.5794795155525208,-29.0,227.0,0.6533751487731934,256.0
890,model_2_389,conv2d_2/kernel,2.0,6.0,"(0, 1, 14, 48)",-0.4424116611480713,0.4424116611480713,0.13717199862003326,39.0,5.0,7.0,0.02438489470894881,0.9118000268936157,0.9119,0.0003000497817993164,0.000200000000000089,-0.014357693493366241,0.3240036070346832,-4.0,92.0,0.33836129307746887,96.0
891,model_2_390,conv2d_2/kernel,2.0,6.0,"(0, 1, 25, 24)",-0.3439531922340393,0.3439531922340393,-0.03928138688206673,-15.0,5.0,-47.0,-0.1272897640551169,0.9114999771118164,0.9117,0.0,0.0,-0.17986389994621277,0.08416121453046799,-65.0,31.0,0.26402512192726135,96.0
892,model_2_391,conv2d_2/kernel,2.0,6.0,"(0, 1, 50, 30)",-0.41113147139549255,0.41113147139549255,-0.03270813450217247,-10.0,4.0,-26.0,-0.08416864768726619,0.911899983882904,0.9119,0.0004000067710876465,0.000200000000000089,0.026594750583171844,0.18097630143165588,8.0,56.0,0.15438154339790344,48.0
893,model_2_392,conv2d_2/kernel,2.0,6.0,"(0, 0, 17, 61)",-0.3738705515861511,0.3738705515861511,0.1753184199333191,60.0,6.0,124.0,0.3650389637534074,0.9114999771118164,0.9117,0.0,0.0,-0.4807138442993164,-0.8601548671722412,-164.0,-292.0,0.3794410228729248,128.0
894,model_2_393,conv2d_2/kernel,2.0,6.0,"(1, 0, 57, 32)",-0.22439125180244446,0.22439125180244446,0.12597554922103882,71.0,5.0,103.0,0.1819866057925337,0.9114999771118164,0.9117,0.0,0.0,-0.34643682837486267,-0.5144699811935425,-195.0,-291.0,0.1680331528186798,96.0
895,model_2_394,conv2d_2/kernel,2.0,6.0,"(2, 1, 13, 64)",-0.4283024072647095,0.4283024072647095,0.07965657114982605,24.0,6.0,88.0,0.29677647117554673,0.9115999937057495,0.9117,0.00010001659393310547,0.0,-0.2970411479473114,-0.9484008550643921,-89.0,-281.0,0.6513596773147583,192.0
896,model_2_395,conv2d_2/kernel,2.0,6.0,"(1, 0, 36, 17)",-0.38781365752220154,0.38781365752220154,-0.046786095947027206,-15.0,5.0,-47.0,-0.1435215897916809,0.9118000268936157,0.9119,0.0003000497817993164,0.000200000000000089,0.34425926208496094,0.634465754032135,112.0,208.0,0.2902064919471741,96.0
897,model_2_396,conv2d_2/kernel,2.0,6.0,"(2, 2, 47, 47)",-0.4410133361816406,0.4410133361816406,-0.09771425276994705,-28.0,6.0,-92.0,-0.3194742277851255,0.9114000201225281,0.9114,-9.995698928833008e-05,-0.00029999999999996696,-0.061135388910770416,0.3823845386505127,-17.0,111.0,0.4435199201107025,128.0
898,model_2_397,conv2d_2/kernel,2.0,6.0,"(0, 1, 37, 69)",-0.3971441984176636,0.3971441984176636,-0.12495935708284378,-40.0,6.0,-104.0,-0.32522044594832294,0.9114999771118164,0.9117,0.0,0.0,0.37819522619247437,0.9789784550666809,121.0,313.0,0.6007832288742065,192.0
899,model_2_398,conv2d_2/kernel,2.0,6.0,"(0, 1, 10, 25)",-0.4603404998779297,0.4603404998779297,0.11239787936210632,31.0,6.0,95.0,0.3443491928220734,0.9114999771118164,0.9116,0.0,-9.999999999998899e-05,-0.2078285664319992,-0.9036825299263,-57.0,-249.0,0.6958539485931396,192.0
900,model_2_399,conv2d_2/kernel,2.0,6.0,"(2, 2, 50, 33)",-0.4225320816040039,0.4225320816040039,-0.049260810017585754,-15.0,6.0,-79.0,-0.26283491690327804,0.911300003528595,0.9115,-0.00019997358322143555,-0.00019999999999997797,0.09475386142730713,0.5219020843505859,29.0,157.0,0.4271482229232788,128.0
901,model_2_400,conv2d_2/kernel,2.0,6.0,"(0, 1, 13, 46)",-0.3968895971775055,0.3968895971775055,-0.1992526352405548,-64.0,7.0,64.0,0.20000735605795553,0.911300003528595,0.9115,-0.00019997358322143555,-0.00019999999999997797,0.5990532636642456,-0.5987266898155212,192.0,-192.0,1.197779893875122,384.0
902,model_2_401,conv2d_2/kernel,2.0,6.0,"(0, 0, 42, 43)",-0.09117148071527481,0.09117148071527481,-0.03513609990477562,-49.0,4.0,-33.0,-0.023690227272472983,0.9114999771118164,0.9117,0.0,0.0,-0.017805451527237892,-0.04069719463586807,-24.0,-56.0,0.02289174310863018,32.0
903,model_2_402,conv2d_2/kernel,2.0,6.0,"(1, 2, 60, 0)",-0.08687073737382889,0.08687073737382889,-0.034005437046289444,-50.0,7.0,78.0,0.053353681221721676,0.9114999771118164,0.9117,0.0,0.0,0.03520289063453674,-0.2268744707107544,52.0,-332.0,0.26207736134529114,384.0
904,model_2_403,conv2d_2/kernel,2.0,6.0,"(1, 2, 19, 6)",-0.23627969622612,0.23627969622612,-0.15159910917282104,-81.0,3.0,-89.0,-0.16558183436318646,0.9114999771118164,0.9117,0.0,0.0,0.4002166986465454,0.44216492772102356,215.0,239.0,0.04194822907447815,24.0
905,model_2_404,conv2d_2/kernel,2.0,6.0,"(0, 1, 35, 95)",-0.5694975852966309,0.5694975852966309,-0.12690448760986328,-28.0,7.0,100.0,0.44842329550915816,0.9115999937057495,0.9117,0.00010001659393310547,0.0,0.4365184009075165,-1.2894649505615234,96.0,-288.0,1.7259833812713623,384.0
906,model_2_405,conv2d_2/kernel,2.0,6.0,"(2, 0, 50, 16)",-0.44066551327705383,0.44066551327705383,0.22449298202991486,65.0,4.0,81.0,0.2810543824837902,0.9114000201225281,0.9116,-9.995698928833008e-05,-9.999999999998899e-05,-0.47086572647094727,-0.5839884877204895,-136.0,-168.0,0.11312276124954224,32.0
907,model_2_406,conv2d_2/kernel,2.0,6.0,"(2, 2, 51, 69)",-0.3971441984176636,0.3971441984176636,-0.029334817081689835,-9.0,6.0,-73.0,-0.22827973609834207,0.9110000133514404,0.9113,-0.0004999637603759766,-0.00039999999999995595,0.03824662044644356,0.43613648414611816,11.0,139.0,0.3978898525238037,128.0
908,model_2_407,conv2d_2/kernel,2.0,6.0,"(2, 2, 62, 5)",-0.422407865524292,0.422407865524292,-0.07070060074329376,-21.0,7.0,107.0,0.35588694181967906,0.9114000201225281,0.9115,-9.995698928833008e-05,-0.00019999999999997797,0.37223875522613525,-0.48093631863594055,111.0,-145.0,0.8531750440597534,256.0
909,model_2_408,conv2d_2/kernel,2.0,6.0,"(2, 1, 4, 5)",-0.422407865524292,0.422407865524292,-0.08301717042922974,-25.0,6.0,-89.0,-0.29601811048552745,0.9114999771118164,0.9117,0.0,0.0,0.29037362337112427,0.929376482963562,87.0,279.0,0.6390028595924377,192.0
910,model_2_409,conv2d_2/kernel,2.0,6.0,"(1, 1, 28, 19)",-0.3937051594257355,0.3937051594257355,-0.04283544793725014,-14.0,4.0,-30.0,-0.09300121876198476,0.9115999937057495,0.9118,0.00010001659393310547,0.00010000000000010001,0.21725206077098846,0.41791513562202454,71.0,135.0,0.20066307485103607,64.0
911,model_2_410,conv2d_2/kernel,2.0,6.0,"(0, 2, 8, 17)",-0.38781365752220154,0.38781365752220154,0.08608629554510117,28.0,3.0,20.0,0.06107301693263016,0.9114999771118164,0.9117,0.0,0.0,-0.1280190646648407,-0.0779925137758255,-41.0,-25.0,0.0500265508890152,16.0
912,model_2_411,conv2d_2/kernel,2.0,6.0,"(0, 0, 38, 60)",-0.45630985498428345,0.45630985498428345,-0.19865848124027252,-55.0,1.0,-53.0,-0.19042852215879547,0.9114999771118164,0.9117,0.0,0.0,0.08692705631256104,0.07046714425086975,24.0,20.0,0.016459912061691284,4.0
913,model_2_412,conv2d_2/kernel,2.0,6.0,"(2, 0, 51, 23)",-0.32818731665611267,0.32818731665611267,-0.009510970674455166,-4.0,2.0,-8.0,-0.020673216797235446,0.9115999937057495,0.9117,0.00010001659393310547,0.0,-0.06591849029064178,-0.04359400272369385,-25.0,-17.0,0.022324487566947937,8.0
914,model_2_413,conv2d_2/kernel,2.0,6.0,"(0, 0, 17, 95)",-0.5694975852966309,0.5694975852966309,0.03245208412408829,7.0,6.0,71.0,0.31838053981150227,0.9115999937057495,0.9117,0.00010001659393310547,0.0,-0.13942822813987732,-0.7112851142883301,-31.0,-159.0,0.5718568563461304,128.0
915,model_2_414,conv2d_2/kernel,2.0,6.0,"(2, 2, 17, 30)",-0.41113147139549255,0.41113147139549255,0.08365120738744736,26.0,3.0,18.0,0.05827060224503044,0.9118000268936157,0.9121,0.0003000497817993164,0.00040000000000006697,-0.4882006049156189,-0.4374393820762634,-151.0,-135.0,0.05076122283935547,16.0
916,model_2_415,conv2d_2/kernel,2.0,6.0,"(2, 0, 37, 59)",-0.3540465831756592,0.3540465831756592,0.1229887530207634,44.0,7.0,-84.0,-0.2341725432027982,0.9115999937057495,0.9117,0.00010001659393310547,0.0,-0.16589319705963135,0.5484293699264526,-59.0,197.0,0.714322566986084,256.0
917,model_2_416,conv2d_2/kernel,2.0,6.0,"(0, 0, 24, 95)",-0.5694975852966309,0.5694975852966309,0.014465482905507088,3.0,5.0,35.0,0.15694815342820537,0.9114999771118164,0.9117,0.0,0.0,-0.23254716396331787,-0.5175125002861023,-52.0,-116.0,0.2849653363227844,64.0
918,model_2_417,conv2d_2/kernel,2.0,6.0,"(1, 1, 6, 80)",-0.41083845496177673,0.41083845496177673,0.032047465443611145,10.0,6.0,74.0,0.23938618635568093,0.9117000102996826,0.912,0.00020003318786621094,0.000300000000000078,-0.21866393089294434,-1.0480188131332397,-67.0,-323.0,0.8293548822402954,256.0
919,model_2_418,conv2d_2/kernel,2.0,6.0,"(0, 1, 52, 43)",-0.09117148071527481,0.09117148071527481,-0.04649036377668381,-65.0,7.0,63.0,0.04522679752017569,0.9114999771118164,0.9117,0.0,0.0,0.1894812434911728,-0.08567024767398834,265.0,-119.0,0.27515149116516113,384.0
920,model_2_419,conv2d_2/kernel,2.0,6.0,"(1, 2, 52, 33)",-0.4225320816040039,0.4225320816040039,-0.13683973252773285,-41.0,6.0,-105.0,-0.3493375477828379,0.9117000102996826,0.9119,0.00020003318786621094,0.000200000000000089,0.3777702748775482,1.0152637958526611,112.0,304.0,0.6374934911727905,192.0
921,model_2_420,conv2d_2/kernel,2.0,6.0,"(2, 2, 23, 33)",-0.4225320816040039,0.4225320816040039,-0.09771867096424103,-29.0,6.0,-93.0,-0.3094132566076564,0.9114999771118164,0.9119,0.0,0.000200000000000089,0.31541067361831665,0.7387998104095459,94.0,222.0,0.42338913679122925,128.0
922,model_2_421,conv2d_2/kernel,2.0,6.0,"(0, 0, 36, 52)",-0.4459117352962494,0.4459117352962494,0.03661376237869263,10.0,7.0,-118.0,-0.4143116910626569,0.9114999771118164,0.9116,0.0,-9.999999999998899e-05,-0.12417972087860107,0.7776711583137512,-34.0,222.0,0.9018508791923523,256.0
923,model_2_422,conv2d_2/kernel,2.0,6.0,"(1, 0, 24, 46)",-0.3968895971775055,0.3968895971775055,-0.04341064393520355,-14.0,1.0,-16.0,-0.05000183901448888,0.9114999771118164,0.9117,0.0,0.0,-0.1388087421655655,-0.11903516948223114,-44.0,-38.0,0.01977357268333435,6.0
924,model_2_423,conv2d_2/kernel,2.0,6.0,"(1, 1, 10, 10)",-0.38804614543914795,0.38804614543914795,-0.16022054851055145,-52.0,4.0,-36.0,-0.10999733256542776,0.9114999771118164,0.9117,0.0,0.0,0.4234474003314972,0.2225545346736908,137.0,73.0,0.2008928656578064,64.0
925,model_2_424,conv2d_2/kernel,2.0,6.0,"(0, 1, 25, 49)",-0.40794801712036133,0.40794801712036133,-0.059169985353946686,-18.0,5.0,-50.0,-0.16060945555919737,0.9117000102996826,0.9119,0.00020003318786621094,0.000200000000000089,-0.22510167956352234,0.07921671867370605,-71.0,25.0,0.3043183982372284,96.0
926,model_2_425,conv2d_2/kernel,2.0,6.0,"(2, 1, 5, 90)",-0.41809073090553284,0.41809073090553284,0.14766061305999756,45.0,7.0,-83.0,-0.27324039893826163,0.9114000201225281,0.9116,-9.995698928833008e-05,-9.999999999998899e-05,-0.43771588802337646,0.8249871134757996,-133.0,251.0,1.2627029418945312,384.0
927,model_2_426,conv2d_2/kernel,2.0,6.0,"(1, 2, 7, 39)",-0.08286472409963608,0.08286472409963608,0.029441706836223602,45.0,7.0,-83.0,-0.054155685828896016,0.9114999771118164,0.9117,0.0,0.0,-0.07220077514648438,0.17859140038490295,-110.0,274.0,0.25079217553138733,384.0
928,model_2_427,conv2d_2/kernel,2.0,6.0,"(0, 1, 36, 8)",-0.38805440068244934,0.38805440068244934,-0.0633082315325737,-21.0,3.0,-29.0,-0.08861084739992937,0.9118000268936157,0.9119,0.0003000497817993164,0.000200000000000089,-0.0004767216742038727,0.07543113827705383,0.0,24.0,0.07590785622596741,24.0
929,model_2_428,conv2d_2/kernel,2.0,6.0,"(1, 1, 2, 91)",-0.24075089395046234,0.24075089395046234,-0.036955248564481735,-19.0,3.0,-27.0,-0.05118326091860223,0.9114999771118164,0.9117,0.0,0.0,0.10477545857429504,0.16168750822544098,53.0,85.0,0.056912049651145935,32.0
930,model_2_429,conv2d_2/kernel,2.0,6.0,"(0, 2, 22, 81)",-0.41747328639030457,0.41747328639030457,-0.05875001847743988,-18.0,2.0,-22.0,-0.07231820709123386,0.9114999771118164,0.9117,0.0,0.0,0.2539372742176056,0.281073659658432,78.0,86.0,0.027136385440826416,8.0
931,model_2_430,conv2d_2/kernel,2.0,6.0,"(0, 0, 40, 31)",-0.3902359902858734,0.3902359902858734,-0.20940493047237396,-68.0,2.0,-72.0,-0.2212361519730936,0.9114999771118164,0.9117,0.0,0.0,0.3133646845817566,0.3370271325111389,102.0,110.0,0.023662447929382324,8.0
932,model_2_431,conv2d_2/kernel,2.0,6.0,"(1, 0, 12, 24)",-0.3439531922340393,0.3439531922340393,-0.0290082860738039,-11.0,6.0,-75.0,-0.20312196391773976,0.9114999771118164,0.9118,0.0,0.00010000000000010001,0.10266988724470139,0.6250109076499939,39.0,231.0,0.5223410129547119,192.0
933,model_2_432,conv2d_2/kernel,2.0,6.0,"(0, 2, 49, 58)",-0.5415223240852356,0.5415223240852356,-0.03607027605175972,-8.0,6.0,-72.0,-0.30700478215855875,0.9115999937057495,0.9117,0.00010001659393310547,0.0,-0.07547765225172043,0.46639135479927063,-19.0,109.0,0.5418689846992493,128.0
934,model_2_433,conv2d_2/kernel,2.0,6.0,"(1, 0, 3, 21)",-0.104798823595047,0.104798823595047,0.063751719892025,77.0,6.0,13.0,0.010727438635713472,0.9114999771118164,0.9117,0.0,0.0,-0.23462599515914917,-0.07555315643548965,-284.0,-92.0,0.1590728461742401,192.0
935,model_2_434,conv2d_2/kernel,2.0,6.0,"(1, 2, 6, 17)",-0.38781365752220154,0.38781365752220154,0.10019733756780624,33.0,5.0,1.0,0.003053650846631508,0.9114000201225281,0.9116,-9.995698928833008e-05,-9.999999999998899e-05,-0.569097638130188,-0.27766653895378113,-187.0,-91.0,0.29143109917640686,96.0
936,model_2_435,conv2d_2/kernel,2.0,6.0,"(1, 2, 15, 52)",-0.4459117352962494,0.4459117352962494,-0.024782327935099602,-7.0,4.0,-23.0,-0.08075566859695855,0.9114999771118164,0.9117,0.0,0.0,0.1810307502746582,0.34895074367523193,52.0,100.0,0.16791999340057373,48.0
937,model_2_436,conv2d_2/kernel,2.0,6.0,"(0, 2, 44, 11)",-0.5499911308288574,0.5499911308288574,0.043566323816776276,10.0,5.0,42.0,0.1818868306678111,0.9114000201225281,0.9116,-9.995698928833008e-05,-9.999999999998899e-05,0.13906259834766388,-0.13757842779159546,32.0,-32.0,0.27664101123809814,64.0
938,model_2_437,conv2d_2/kernel,2.0,6.0,"(0, 1, 9, 25)",-0.4603404998779297,0.4603404998779297,-0.034446705132722855,-10.0,4.0,-26.0,-0.09424293698288325,0.9114999771118164,0.9117,0.0,0.0,0.02573608234524727,0.20512476563453674,8.0,56.0,0.17938868701457977,48.0
939,model_2_438,conv2d_2/kernel,2.0,6.0,"(2, 0, 36, 32)",-0.22439125180244446,0.22439125180244446,0.017803572118282318,10.0,4.0,26.0,0.04593836651073666,0.9114999771118164,0.9118,0.0,0.00010000000000010001,0.027118943631649017,-0.029150642454624176,16.0,-16.0,0.05626958608627319,32.0
940,model_2_439,conv2d_2/kernel,2.0,6.0,"(2, 0, 51, 32)",-0.22439125180244446,0.22439125180244446,-0.0808592289686203,-46.0,3.0,-38.0,-0.06714068951569205,0.9114999771118164,0.9117,0.0,0.0,0.16412220895290375,0.13668514788150787,94.0,78.0,0.027437061071395874,16.0
941,model_2_440,conv2d_2/kernel,2.0,6.0,"(2, 2, 40, 10)",-0.38804614543914795,0.38804614543914795,-0.038846105337142944,-13.0,7.0,115.0,0.3513803679173387,0.9115999937057495,0.9115,0.00010001659393310547,-0.00019999999999997797,-0.052743300795555115,-0.8331962823867798,-17.0,-273.0,0.7804529666900635,256.0
942,model_2_441,conv2d_2/kernel,2.0,6.0,"(0, 1, 34, 66)",-0.08675596117973328,0.08675596117973328,-0.008947910740971565,-13.0,4.0,-29.0,-0.01981041633238004,0.9114999771118164,0.9117,0.0,0.0,0.07335178554058075,0.10593929886817932,106.0,154.0,0.03258751332759857,48.0
943,model_2_442,conv2d_2/kernel,2.0,6.0,"(2, 1, 29, 27)",-0.09199065715074539,0.09199065715074539,0.05988815426826477,83.0,5.0,115.0,0.08329862655382457,0.9114999771118164,0.9117,0.0,0.0,-0.2510124444961548,-0.32124385237693787,-347.0,-443.0,0.07023140788078308,96.0
944,model_2_443,conv2d_2/kernel,2.0,6.0,"(0, 0, 20, 25)",-0.4603404998779297,0.4603404998779297,0.14909079670906067,41.0,7.0,-87.0,-0.3153513660581093,0.9110999703407288,0.9113,-0.0004000067710876465,-0.00039999999999995595,-0.1224440187215805,0.8064402937889099,-34.0,222.0,0.9288843274116516,256.0
