;name;layer_key;kernel_index;layer_index;n_bits_flipped;bit_disrupted;q_aware_test_accuracy;q_aware_test_acc_degradation;q_aware_test_loss
;model-original;;;;;;(0.9114999771118164, 0.9117);;(0.2890910804271698, 0.3396423)
32;0_20230518 15:00:14;quant_conv2d;1;2;3;31;0.8999000191688538;-0.011699974536895752;0.3318268954753876
33;0_20230518 15:00:18;quant_conv2d;1;2;4;31;0.8930000066757202;-0.018599987030029297;0.34963130950927734
34;0_20230518 15:00:24;quant_conv2d;1;2;5;31;0.8884999752044678;-0.02310001850128174;0.3575153648853302
35;0_20230518 15:00:27;quant_conv2d;1;2;6;31;0.8845000267028809;-0.027099967002868652;0.3901836574077606
36;0_20230518 15:00:31;quant_conv2d;1;2;7;31;0.8810999989509583;-0.03049999475479126;0.3954503536224365
37;0_20230518 15:00:34;quant_conv2d;1;2;8;31;0.876800000667572;-0.03479999303817749;0.41585010290145874
38;0_20230518 15:00:38;quant_conv2d;1;2;9;31;0.875;-0.03659999370574951;0.423006147146225
39;0_20230518 15:00:41;quant_conv2d;1;2;10;31;0.8691999912261963;-0.04240000247955322;0.4558621644973755
40;1_20230518 15:00:44;quant_conv2d;1;2;1;7;0.9115999937057495;0.0;0.2891879975795746
41;1_20230518 15:00:47;quant_conv2d;1;2;2;7;0.9114999771118164;-0.00010001659393310547;0.289164274930954
42;1_20230518 15:00:54;quant_conv2d;1;2;3;7;0.9115999937057495;0.0;0.2891482412815094
43;1_20230518 15:00:58;quant_conv2d;1;2;4;7;0.9115999937057495;0.0;0.28913724422454834
44;1_20230518 15:01:01;quant_conv2d;1;2;5;7;0.9118000268936157;0.00020003318786621094;0.2891395688056946
45;1_20230518 15:01:05;quant_conv2d;1;2;6;7;0.9117000102996826;0.00010001659393310547;0.28917670249938965
46;1_20230518 15:01:08;quant_conv2d;1;2;7;7;0.9117000102996826;0.00010001659393310547;0.2891845107078552
47;1_20230518 15:01:12;quant_conv2d;1;2;8;7;0.9117000102996826;0.00010001659393310547;0.28919312357902527
48;1_20230518 15:01:15;quant_conv2d;1;2;9;7;0.9118000268936157;0.00020003318786621094;0.2891901731491089
49;1_20230518 15:01:19;quant_conv2d;1;2;10;7;0.9114999771118164;-0.00010001659393310547;0.28921183943748474
50;1_20230518 15:01:24;quant_conv2d;1;2;1;15;0.9114000201225281;-0.00019997358322143555;0.2889004051685333
51;1_20230518 15:01:28;quant_conv2d;1;2;2;15;0.9120000004768372;0.0004000067710876465;0.28966760635375977
52;1_20230518 15:01:31;quant_conv2d;1;2;3;15;0.911899983882904;0.000299990177154541;0.2901536822319031
53;1_20230518 15:01:34;quant_conv2d;1;2;4;15;0.911899983882904;0.000299990177154541;0.2898852527141571
54;1_20230518 15:01:37;quant_conv2d;1;2;5;15;0.9122999906539917;0.0006999969482421875;0.2893200218677521
55;1_20230518 15:01:41;quant_conv2d;1;2;6;15;0.911899983882904;0.000299990177154541;0.2901687026023865
56;1_20230518 15:01:45;quant_conv2d;1;2;7;15;0.9108999967575073;-0.0006999969482421875;0.289737343788147
57;1_20230518 15:01:48;quant_conv2d;1;2;8;15;0.9110999703407288;-0.000500023365020752;0.28964000940322876
58;1_20230518 15:01:52;quant_conv2d;1;2;9;15;0.9104999899864197;-0.001100003719329834;0.2908458113670349
59;1_20230518 15:01:56;quant_conv2d;1;2;10;15;0.911300003528595;-0.000299990177154541;0.2905978858470917
60;1_20230518 15:01:59;quant_conv2d;1;2;1;23;0.9071000218391418;-0.004499971866607666;0.302903950214386
61;1_20230518 15:02:02;quant_conv2d;1;2;2;23;0.9057999849319458;-0.005800008773803711;0.30919575691223145
62;1_20230518 15:02:05;quant_conv2d;1;2;3;23;0.9007999897003174;-0.010800004005432129;0.3241344392299652
63;1_20230518 15:02:08;quant_conv2d;1;2;4;23;0.8978000283241272;-0.013799965381622314;0.3393757939338684
64;1_20230518 15:02:12;quant_conv2d;1;2;5;23;0.8959000110626221;-0.01569998264312744;0.3468307852745056
