,reference,layer_key,kernel_index,n_bits_flipped,bit_disrupted,q_aware_test_accuracy,q_aware_test_acc_degradation,q_aware_test_loss
103,2023/09/04 22:59:12,quant_conv2d_1,4,4,5 4 3 0,0.9124000072479248,0.0009000301361083984,0.2891058325767517
104,2023/09/04 22:59:14,quant_conv2d_2,6,1,1,0.9114999771118164,0.0,0.2890864908695221
105,2023/09/04 22:59:17,quant_conv2d_2,6,2,1 5,0.9114999771118164,0.0,0.28908854722976685
106,2023/09/04 22:59:19,quant_conv2d_2,6,3,7 5 2,0.9110000133514404,-0.0004999637603759766,0.28903090953826904
107,2023/09/04 22:59:21,quant_conv2d_2,6,4,2 7 5 6,0.9114000201225281,-9.995698928833008e-05,0.28946447372436523
108,2023/09/04 22:59:23,quant_dense_last,9,1,7,0.9038000106811523,-0.0076999664306640625,0.33268025517463684
109,2023/09/04 22:59:25,quant_dense_last,9,2,3 0,0.9114000201225281,-9.995698928833008e-05,0.2887584865093231
110,2023/09/04 22:59:27,quant_dense_last,9,3,0 7 0,0.906000018119812,-0.0054999589920043945,0.302244633436203
111,2023/09/04 22:59:29,quant_dense_last,9,4,1 1 5 1,0.9121000170707703,0.0006000399589538574,0.2888273298740387
112,2023/09/04 22:59:31,quant_conv2d,2,1,0,0.9114999771118164,0.0,0.2890399992465973
113,2023/09/04 22:59:34,quant_conv2d,2,2,3 0,0.9124000072479248,0.0009000301361083984,0.28892287611961365
114,2023/09/04 22:59:37,quant_conv2d,2,3,6 5 3,0.9114999771118164,0.0,0.2893771827220917
115,2023/09/04 22:59:39,quant_conv2d,2,4,5 0 2 5,0.9118000268936157,0.0003000497817993164,0.2918451726436615
116,2023/09/04 22:59:41,quant_conv2d_1,4,1,3,0.911300003528595,-0.00019997358322143555,0.2891504168510437
117,2023/09/04 22:59:43,quant_conv2d_1,4,2,4 5,0.9110000133514404,-0.0004999637603759766,0.2893480956554413
118,2023/09/04 22:59:46,quant_conv2d_1,4,3,7 5 4,0.9118000268936157,0.0003000497817993164,0.28908655047416687
119,2023/09/04 22:59:48,quant_conv2d_1,4,4,2 0 2 4,0.9121000170707703,0.0006000399589538574,0.28924769163131714
120,2023/09/04 22:59:50,quant_conv2d_2,6,1,1,0.9114999771118164,0.0,0.28909066319465637
121,2023/09/04 22:59:52,quant_conv2d_2,6,2,1 6,0.9114000201225281,-9.995698928833008e-05,0.2890309691429138
122,2023/09/04 22:59:54,quant_conv2d_2,6,3,0 0 1,0.9114999771118164,0.0,0.28912538290023804
