,reference,layer_key,kernel_index,n_bits_flipped,bit_disrupted,q_aware_test_accuracy,q_aware_test_acc_degradation,q_aware_test_loss
111,2023/06/29 13:29:14,quant_conv2d,1,4,27,0.8986999988555908,-0.012899994850158691,0.34139949083328247
112,2023/06/29 13:29:18,quant_conv2d,1,1,28,0.9088000059127808,-0.00279998779296875,0.3011930584907532
113,2023/06/29 13:29:23,quant_conv2d,1,2,28,0.9067000150680542,-0.0048999786376953125,0.311452716588974
114,2023/06/29 13:29:28,quant_conv2d,1,3,28,0.8998000025749207,-0.011799991130828857,0.32853731513023376
115,2023/06/29 13:29:33,quant_conv2d,1,4,28,0.8967000246047974,-0.014899969100952148,0.3462292551994324
116,2023/06/29 13:29:37,quant_conv2d,1,1,29,0.9085999727249146,-0.003000020980834961,0.30209559202194214
117,2023/06/29 13:29:42,quant_conv2d,1,2,29,0.9049999713897705,-0.006600022315979004,0.3120726943016052
118,2023/06/29 13:29:46,quant_conv2d,1,3,29,0.9021000266075134,-0.009499967098236084,0.3297170102596283
119,2023/06/29 13:29:51,quant_conv2d,1,4,29,0.9004999995231628,-0.01109999418258667,0.3348996639251709
120,2023/06/29 13:29:55,quant_conv2d,1,1,30,0.9075000286102295,-0.0040999650955200195,0.3016648590564728
121,2023/06/29 13:30:00,quant_conv2d,1,2,30,0.9067000150680542,-0.0048999786376953125,0.3122408092021942
122,2023/06/29 13:30:04,quant_conv2d,1,3,30,0.9034000039100647,-0.008199989795684814,0.32318270206451416
123,2023/06/29 13:30:09,quant_conv2d,1,4,30,0.8995000123977661,-0.012099981307983398,0.3320600986480713
124,2023/06/29 13:30:13,quant_conv2d,1,1,31,0.9082000255584717,-0.003399968147277832,0.3035145699977875
125,2023/06/29 13:30:18,quant_conv2d,1,2,31,0.9010000228881836,-0.010599970817565918,0.3197500705718994
126,2023/06/29 13:30:23,quant_conv2d,1,3,31,0.895799994468689,-0.015799999237060547,0.33911681175231934
127,2023/06/29 13:30:27,quant_conv2d,1,4,31,0.8944000005722046,-0.017199993133544922,0.3525625467300415
128,2023/06/29 13:30:32,quant_conv2d,1,1,0,0.9115999937057495,0.0,0.2891831398010254
129,2023/06/29 13:30:36,quant_conv2d,1,2,0,0.9115999937057495,0.0,0.2891831398010254
130,2023/06/29 13:30:41,quant_conv2d,1,3,0,0.9115999937057495,0.0,0.28917396068573
131,2023/06/29 13:30:46,quant_conv2d,1,4,0,0.9115999937057495,0.0,0.2891831398010254
132,2023/06/29 13:30:50,quant_conv2d,1,1,1,0.9115999937057495,0.0,0.2891831398010254
133,2023/06/29 13:30:55,quant_conv2d,1,2,1,0.9115999937057495,0.0,0.2891831398010254
134,2023/06/29 13:30:59,quant_conv2d,1,3,1,0.9115999937057495,0.0,0.2891813814640045
135,2023/06/29 13:31:04,quant_conv2d,1,4,1,0.9115999937057495,0.0,0.2891831398010254
136,2023/06/29 13:31:08,quant_conv2d,1,1,2,0.9115999937057495,0.0,0.2891831398010254
137,2023/06/29 13:31:13,quant_conv2d,1,2,2,0.9115999937057495,0.0,0.2891831398010254
138,2023/06/29 13:31:17,quant_conv2d,1,3,2,0.9115999937057495,0.0,0.2891831398010254
139,2023/06/29 13:31:22,quant_conv2d,1,4,2,0.9115999937057495,0.0,0.2891831398010254
140,2023/06/29 13:31:26,quant_conv2d,1,1,3,0.9115999937057495,0.0,0.2891831398010254
141,2023/06/29 13:31:31,quant_conv2d,1,2,3,0.9115999937057495,0.0,0.28918296098709106
142,2023/06/29 13:31:35,quant_conv2d,1,3,3,0.9115999937057495,0.0,0.28918254375457764
143,2023/06/29 13:31:40,quant_conv2d,1,4,3,0.9115999937057495,0.0,0.28918009996414185
144,2023/06/29 13:31:45,quant_conv2d,1,1,4,0.9115999937057495,0.0,0.2891831398010254
145,2023/06/29 13:31:49,quant_conv2d,1,2,4,0.9115999937057495,0.0,0.28919029235839844
146,2023/06/29 13:31:54,quant_conv2d,1,3,4,0.9115999937057495,0.0,0.2891846299171448
147,2023/06/29 13:31:58,quant_conv2d,1,4,4,0.9115999937057495,0.0,0.2891855835914612
148,2023/06/29 13:32:03,quant_conv2d,1,1,5,0.9115999937057495,0.0,0.28918328881263733
149,2023/06/29 13:32:07,quant_conv2d,1,2,5,0.9115999937057495,0.0,0.28917762637138367
150,2023/06/29 13:32:12,quant_conv2d,1,3,5,0.9115999937057495,0.0,0.28918901085853577
151,2023/06/29 13:32:17,quant_conv2d,1,4,5,0.9115999937057495,0.0,0.2891713082790375
152,2023/06/29 13:32:21,quant_conv2d,1,1,6,0.9115999937057495,0.0,0.28919047117233276
153,2023/06/29 13:32:26,quant_conv2d,1,2,6,0.9115999937057495,0.0,0.2891923189163208
154,2023/06/29 13:32:31,quant_conv2d,1,3,6,0.9115999937057495,0.0,0.28922799229621887
155,2023/06/29 13:32:35,quant_conv2d,1,4,6,0.9115999937057495,0.0,0.28919368982315063
156,2023/06/29 13:32:40,quant_conv2d,1,1,7,0.9115999937057495,0.0,0.28918221592903137
157,2023/06/29 13:32:44,quant_conv2d,1,2,7,0.9115999937057495,0.0,0.28918740153312683
158,2023/06/29 13:32:49,quant_conv2d,1,3,7,0.9115999937057495,0.0,0.289179265499115
159,2023/06/29 13:32:53,quant_conv2d,1,4,7,0.9115999937057495,0.0,0.2891720235347748
160,2023/06/29 13:32:58,quant_conv2d,1,1,8,0.9115999937057495,0.0,0.28920629620552063
161,2023/06/29 13:33:02,quant_conv2d,1,2,8,0.9115999937057495,0.0,0.28920862078666687
162,2023/06/29 13:33:07,quant_conv2d,1,3,8,0.9115999937057495,0.0,0.28906533122062683
163,2023/06/29 13:33:11,quant_conv2d,1,4,8,0.9115999937057495,0.0,0.289157897233963
164,2023/06/29 13:33:16,quant_conv2d,1,1,9,0.9117000102996826,0.00010001659393310547,0.2891944646835327
165,2023/06/29 13:33:20,quant_conv2d,1,2,9,0.9117000102996826,0.00010001659393310547,0.2891823351383209
166,2023/06/29 13:33:25,quant_conv2d,1,3,9,0.9117000102996826,0.00010001659393310547,0.28921326994895935
