,reference,layer_key,kernel_index,n_bits_flipped,bit_disrupted,q_aware_test_accuracy,q_aware_test_acc_degradation,q_aware_test_loss
593,2023/05/18 15:46:11,quant_conv2d,1,4,23,0.8964999914169312,-0.01510000228881836,0.34191250801086426
594,2023/05/18 15:46:14,quant_conv2d,1,5,23,0.8973000049591064,-0.014299988746643066,0.3468286395072937
595,2023/05/18 15:46:18,quant_conv2d,1,6,23,0.8885999917984009,-0.023000001907348633,0.36302071809768677
596,2023/05/18 15:46:23,quant_conv2d,1,7,23,0.887499988079071,-0.024100005626678467,0.3778843879699707
597,2023/05/18 15:46:26,quant_conv2d,1,8,23,0.8841999769210815,-0.02740001678466797,0.3886668384075165
598,2023/05/18 15:46:30,quant_conv2d,1,9,23,0.8795999884605408,-0.03200000524520874,0.4078538417816162
599,2023/05/18 15:46:34,quant_conv2d,1,10,23,0.8787000179290771,-0.03289997577667236,0.4151977002620697
600,2023/05/18 15:46:38,quant_conv2d,1,11,23,0.8762999773025513,-0.03530001640319824,0.4228300154209137
601,2023/05/18 15:46:42,quant_conv2d,1,12,23,0.8730999827384949,-0.03850001096725464,0.44806617498397827
602,2023/05/18 15:46:46,quant_conv2d,1,13,23,0.8693000078201294,-0.04229998588562012,0.4520467221736908
603,2023/05/18 15:46:51,quant_conv2d,1,14,23,0.8720999956130981,-0.03949999809265137,0.4543646574020386
604,2023/05/18 15:46:56,quant_conv2d,1,15,23,0.8682000041007996,-0.04339998960494995,0.46602949500083923
605,2023/05/18 15:46:59,quant_conv2d,1,1,31,0.907800018787384,-0.0037999749183654785,0.3025296628475189
606,2023/05/18 15:47:02,quant_conv2d,1,2,31,0.9032999873161316,-0.00830000638961792,0.3212093114852905
607,2023/05/18 15:47:05,quant_conv2d,1,3,31,0.8996000289916992,-0.011999964714050293,0.34002697467803955
608,2023/05/18 15:47:08,quant_conv2d,1,4,31,0.8934999704360962,-0.01810002326965332,0.35631871223449707
609,2023/05/18 15:47:12,quant_conv2d,1,5,31,0.8881999850273132,-0.02340000867843628,0.372551828622818
610,2023/05/18 15:47:15,quant_conv2d,1,6,31,0.8889999985694885,-0.022599995136260986,0.37585997581481934
611,2023/05/18 15:47:19,quant_conv2d,1,7,31,0.8815000057220459,-0.030099987983703613,0.3970538079738617
612,2023/05/18 15:47:26,quant_conv2d,1,8,31,0.8744000196456909,-0.037199974060058594,0.40482380986213684
613,2023/05/18 15:47:30,quant_conv2d,1,9,31,0.8745999932289124,-0.03700000047683716,0.43212905526161194
614,2023/05/18 15:47:35,quant_conv2d,1,10,31,0.8707000017166138,-0.04089999198913574,0.44744813442230225
615,2023/05/18 15:47:40,quant_conv2d,1,11,31,0.8646000027656555,-0.046999990940093994,0.46483153104782104
616,2023/05/18 15:47:45,quant_conv2d,1,12,31,0.8623999953269958,-0.04919999837875366,0.4742538630962372
617,2023/05/18 15:47:49,quant_conv2d,1,13,31,0.8575000166893005,-0.054099977016448975,0.49910566210746765
618,2023/05/18 15:47:54,quant_conv2d,1,14,31,0.8568000197410583,-0.05479997396469116,0.49275752902030945
619,2023/05/18 15:47:58,quant_conv2d,1,15,31,0.8518999814987183,-0.05970001220703125,0.5352139472961426
620,2023/05/18 15:48:03,quant_conv2d,1,1,7,0.9115999937057495,0.0,0.289174348115921
621,2023/05/18 15:48:06,quant_conv2d,1,2,7,0.9114999771118164,-0.00010001659393310547,0.2891646921634674
622,2023/05/18 15:48:10,quant_conv2d,1,3,7,0.9117000102996826,0.00010001659393310547,0.28916671872138977
623,2023/05/18 15:48:13,quant_conv2d,1,4,7,0.9114999771118164,-0.00010001659393310547,0.2891624867916107
624,2023/05/18 15:48:17,quant_conv2d,1,5,7,0.9114999771118164,-0.00010001659393310547,0.2891865074634552
625,2023/05/18 15:48:20,quant_conv2d,1,6,7,0.9117000102996826,0.00010001659393310547,0.28919747471809387
626,2023/05/18 15:48:24,quant_conv2d,1,7,7,0.9115999937057495,0.0,0.2891588807106018
627,2023/05/18 15:48:28,quant_conv2d,1,8,7,0.9114000201225281,-0.00019997358322143555,0.28928372263908386
628,2023/05/18 15:48:32,quant_conv2d,1,9,7,0.9115999937057495,0.0,0.2892538607120514
629,2023/05/18 15:48:37,quant_conv2d,1,10,7,0.9114999771118164,-0.00010001659393310547,0.28921887278556824
630,2023/05/18 15:48:41,quant_conv2d,1,11,7,0.9117000102996826,0.00010001659393310547,0.2891106605529785
631,2023/05/18 15:48:46,quant_conv2d,1,12,7,0.9114999771118164,-0.00010001659393310547,0.2892065942287445
632,2023/05/18 15:48:50,quant_conv2d,1,13,7,0.9115999937057495,0.0,0.28928565979003906
633,2023/05/18 15:48:54,quant_conv2d,1,14,7,0.9118000268936157,0.00020003318786621094,0.28921812772750854
634,2023/05/18 15:48:59,quant_conv2d,1,15,7,0.9115999937057495,0.0,0.28914573788642883
635,2023/05/18 15:49:03,quant_conv2d,1,1,15,0.9121999740600586,0.000599980354309082,0.28925415873527527
636,2023/05/18 15:49:08,quant_conv2d,1,2,15,0.9115999937057495,0.0,0.2894352674484253
637,2023/05/18 15:49:11,quant_conv2d,1,3,15,0.9125000238418579,0.0009000301361083984,0.2883427143096924
638,2023/05/18 15:49:16,quant_conv2d,1,4,15,0.9126999974250793,0.001100003719329834,0.28928351402282715
639,2023/05/18 15:49:20,quant_conv2d,1,5,15,0.9108999967575073,-0.0006999969482421875,0.29045358300209045
640,2023/05/18 15:49:23,quant_conv2d,1,6,15,0.9111999869346619,-0.0004000067710876465,0.2891206443309784
641,2023/05/18 15:49:27,quant_conv2d,1,7,15,0.9114000201225281,-0.00019997358322143555,0.2903142273426056
642,2023/05/18 15:49:31,quant_conv2d,1,8,15,0.9114000201225281,-0.00019997358322143555,0.2915234863758087
643,2023/05/18 15:49:35,quant_conv2d,1,9,15,0.9122999906539917,0.0006999969482421875,0.29000192880630493
644,2023/05/18 15:49:39,quant_conv2d,1,10,15,0.913100004196167,0.0015000104904174805,0.2898133397102356
645,2023/05/18 15:49:43,quant_conv2d,1,11,15,0.9120000004768372,0.0004000067710876465,0.2896973490715027
646,2023/05/18 15:49:47,quant_conv2d,1,12,15,0.9120000004768372,0.0004000067710876465,0.2895728051662445
647,2023/05/18 15:49:51,quant_conv2d,1,13,15,0.9108999967575073,-0.0006999969482421875,0.2920631766319275
648,2023/05/18 15:49:55,quant_conv2d,1,14,15,0.9115999937057495,0.0,0.29005277156829834
649,2023/05/18 15:49:59,quant_conv2d,1,15,15,0.9107000231742859,-0.000899970531463623,0.2930217981338501
650,2023/05/18 15:50:02,quant_conv2d,1,1,23,0.9075000286102295,-0.0040999650955200195,0.301532119512558
651,2023/05/18 15:50:05,quant_conv2d,1,2,23,0.9031999707221985,-0.008400022983551025,0.3202943503856659
652,2023/05/18 15:50:09,quant_conv2d,1,3,23,0.9020000100135803,-0.00959998369216919,0.3294542729854584
653,2023/05/18 15:50:12,quant_conv2d,1,4,23,0.8999000191688538,-0.011699974536895752,0.33832481503486633
654,2023/05/18 15:50:15,quant_conv2d,1,5,23,0.8959000110626221,-0.01569998264312744,0.3567456901073456
655,2023/05/18 15:50:18,quant_conv2d,1,6,23,0.8902999758720398,-0.021300017833709717,0.36112213134765625
656,2023/05/18 15:50:22,quant_conv2d,1,7,23,0.8881999850273132,-0.02340000867843628,0.38181814551353455
657,2023/05/18 15:50:25,quant_conv2d,1,8,23,0.8859000205993652,-0.025699973106384277,0.38851338624954224
658,2023/05/18 15:50:29,quant_conv2d,1,9,23,0.8802000284194946,-0.03139996528625488,0.4015067219734192
659,2023/05/18 15:50:33,quant_conv2d,1,10,23,0.8787000179290771,-0.03289997577667236,0.4191942811012268
660,2023/05/18 15:50:38,quant_conv2d,1,11,23,0.8809000253677368,-0.030699968338012695,0.42535853385925293
661,2023/05/18 15:50:43,quant_conv2d,1,12,23,0.8745999932289124,-0.03700000047683716,0.43793919682502747
662,2023/05/18 15:50:48,quant_conv2d,1,13,23,0.8705999851226807,-0.04100000858306885,0.4636686444282532
663,2023/05/18 15:50:52,quant_conv2d,1,14,23,0.8705000281333923,-0.04109996557235718,0.4570774435997009
664,2023/05/18 15:50:56,quant_conv2d,1,15,23,0.8687000274658203,-0.0428999662399292,0.4648497700691223
665,2023/05/18 15:50:59,quant_conv2d,1,1,31,0.9056000113487244,-0.0059999823570251465,0.306142121553421
666,2023/05/18 15:51:03,quant_conv2d,1,2,31,0.9043999910354614,-0.007200002670288086,0.31587228178977966
