,reference,layer_key,kernel_index,layer_index,n_bits_flipped,bit_disrupted,q_aware_test_accuracy,q_aware_test_acc_degradation,q_aware_test_loss
10898,2023/05/21 06:15:08,quant_conv2d,1,2,3,18,0.9083999991416931,-0.0031999945640563965,0.30281099677085876
10899,2023/05/21 06:15:11,quant_conv2d,1,2,4,18,0.9061999917030334,-0.0054000020027160645,0.30438536405563354
10900,2023/05/21 06:15:15,quant_conv2d,1,2,5,18,0.9056000113487244,-0.0059999823570251465,0.3097851872444153
10901,2023/05/21 06:15:18,quant_conv2d,1,2,6,18,0.9085000157356262,-0.003099977970123291,0.30934733152389526
10902,2023/05/21 06:15:22,quant_conv2d,1,2,7,18,0.9041000008583069,-0.007499992847442627,0.31562498211860657
10903,2023/05/21 06:15:26,quant_conv2d,1,2,8,18,0.9025999903678894,-0.009000003337860107,0.3218497931957245
10904,2023/05/21 06:15:29,quant_conv2d,1,2,1,19,0.9067000150680542,-0.0048999786376953125,0.30127477645874023
10905,2023/05/21 06:15:32,quant_conv2d,1,2,2,19,0.9038000106811523,-0.007799983024597168,0.3202366828918457
10906,2023/05/21 06:15:35,quant_conv2d,1,2,3,19,0.9003999829292297,-0.011200010776519775,0.32233962416648865
10907,2023/05/21 06:15:38,quant_conv2d,1,2,4,19,0.8999999761581421,-0.011600017547607422,0.3355604410171509
10908,2023/05/21 06:15:42,quant_conv2d,1,2,5,19,0.8937000036239624,-0.01789999008178711,0.35308074951171875
10909,2023/05/21 06:15:45,quant_conv2d,1,2,6,19,0.8960999846458435,-0.015500009059906006,0.35394927859306335
10910,2023/05/21 06:15:49,quant_conv2d,1,2,7,19,0.8913000226020813,-0.020299971103668213,0.37332120537757874
10911,2023/05/21 06:15:53,quant_conv2d,1,2,8,19,0.8866000175476074,-0.02499997615814209,0.38045844435691833
10912,2023/05/21 06:15:56,quant_conv2d,1,2,1,20,0.9079999923706055,-0.003600001335144043,0.3040328621864319
10913,2023/05/21 06:15:59,quant_conv2d,1,2,2,20,0.9068999886512756,-0.004700005054473877,0.31536149978637695
10914,2023/05/21 06:16:02,quant_conv2d,1,2,3,20,0.9036999940872192,-0.007899999618530273,0.3241163492202759
10915,2023/05/21 06:16:06,quant_conv2d,1,2,4,20,0.8967000246047974,-0.014899969100952148,0.34756070375442505
10916,2023/05/21 06:16:09,quant_conv2d,1,2,5,20,0.892799973487854,-0.018800020217895508,0.3534235656261444
10917,2023/05/21 06:16:13,quant_conv2d,1,2,6,20,0.8930000066757202,-0.018599987030029297,0.36723777651786804
10918,2023/05/21 06:16:16,quant_conv2d,1,2,7,20,0.8919000029563904,-0.01969999074935913,0.3754885494709015
10919,2023/05/21 06:16:20,quant_conv2d,1,2,8,20,0.8852999806404114,-0.026300013065338135,0.3903685510158539
10920,2023/05/21 06:16:23,quant_conv2d,1,2,1,21,0.9075999855995178,-0.0040000081062316895,0.3016100227832794
10921,2023/05/21 06:16:26,quant_conv2d,1,2,2,21,0.9050999879837036,-0.0065000057220458984,0.31419578194618225
10922,2023/05/21 06:16:30,quant_conv2d,1,2,3,21,0.9023000001907349,-0.009299993515014648,0.33191531896591187
10923,2023/05/21 06:16:33,quant_conv2d,1,2,4,21,0.8981999754905701,-0.013400018215179443,0.3356315791606903
10924,2023/05/21 06:16:36,quant_conv2d,1,2,5,21,0.8944000005722046,-0.017199993133544922,0.34861043095588684
10925,2023/05/21 06:16:40,quant_conv2d,1,2,6,21,0.8945000171661377,-0.017099976539611816,0.36545810103416443
10926,2023/05/21 06:16:43,quant_conv2d,1,2,7,21,0.8866999745368958,-0.02490001916885376,0.37595072388648987
10927,2023/05/21 06:16:47,quant_conv2d,1,2,8,21,0.885699987411499,-0.02590000629425049,0.38817596435546875
10928,2023/05/21 06:16:50,quant_conv2d,1,2,1,22,0.9064000248908997,-0.0051999688148498535,0.30243316292762756
10929,2023/05/21 06:16:53,quant_conv2d,1,2,2,22,0.9038000106811523,-0.007799983024597168,0.3084924817085266
10930,2023/05/21 06:16:57,quant_conv2d,1,2,3,22,0.8995000123977661,-0.012099981307983398,0.3255210816860199
10931,2023/05/21 06:17:00,quant_conv2d,1,2,4,22,0.8968999981880188,-0.014699995517730713,0.34355875849723816
10932,2023/05/21 06:17:03,quant_conv2d,1,2,5,22,0.8950999975204468,-0.016499996185302734,0.3503756523132324
10933,2023/05/21 06:17:07,quant_conv2d,1,2,6,22,0.8906000256538391,-0.0209999680519104,0.3681291937828064
10934,2023/05/21 06:17:10,quant_conv2d,1,2,7,22,0.8871999979019165,-0.024399995803833008,0.38167861104011536
10935,2023/05/21 06:17:14,quant_conv2d,1,2,8,22,0.8855000138282776,-0.026099979877471924,0.4046928286552429
10936,2023/05/21 06:17:17,quant_conv2d,1,2,1,23,0.9079999923706055,-0.003600001335144043,0.30384090542793274
10937,2023/05/21 06:17:20,quant_conv2d,1,2,2,23,0.9053999781608582,-0.006200015544891357,0.31621795892715454
10938,2023/05/21 06:17:24,quant_conv2d,1,2,3,23,0.9041000008583069,-0.007499992847442627,0.32109004259109497
10939,2023/05/21 06:17:27,quant_conv2d,1,2,4,23,0.8960000276565552,-0.015599966049194336,0.34484708309173584
10940,2023/05/21 06:17:31,quant_conv2d,1,2,5,23,0.8955000042915344,-0.016099989414215088,0.351640522480011
10941,2023/05/21 06:17:34,quant_conv2d,1,2,6,23,0.8898000121116638,-0.021799981594085693,0.36787229776382446
10942,2023/05/21 06:17:38,quant_conv2d,1,2,7,23,0.8852999806404114,-0.026300013065338135,0.3808421194553375
10943,2023/05/21 06:17:41,quant_conv2d,1,2,8,23,0.8913999795913696,-0.020200014114379883,0.37280309200286865
10944,2023/05/22 16:29:03,quant_conv2d,1,2,1,24,0.9082000255584717,-0.003399968147277832,0.3013460040092468
10945,2023/05/22 16:29:10,quant_conv2d,1,2,2,24,0.9072999954223633,-0.0042999982833862305,0.3144814074039459
10946,2023/05/22 16:29:16,quant_conv2d,1,2,3,24,0.902999997138977,-0.008599996566772461,0.32976222038269043
10947,2023/05/22 16:29:22,quant_conv2d,1,2,4,24,0.899399995803833,-0.012199997901916504,0.34160515666007996
10948,2023/05/22 16:29:28,quant_conv2d,1,2,5,24,0.89410001039505,-0.017499983310699463,0.3515564203262329
10949,2023/05/22 16:29:35,quant_conv2d,1,2,6,24,0.8934999704360962,-0.01810002326965332,0.36114072799682617
10950,2023/05/22 16:29:41,quant_conv2d,1,2,7,24,0.8894000053405762,-0.02219998836517334,0.37027648091316223
10951,2023/05/22 16:29:48,quant_conv2d,1,2,8,24,0.8866999745368958,-0.02490001916885376,0.37713679671287537
10952,2023/05/22 16:29:54,quant_conv2d,1,2,1,25,0.909600019454956,-0.001999974250793457,0.30050867795944214
10953,2023/05/22 16:30:00,quant_conv2d,1,2,2,25,0.9032999873161316,-0.00830000638961792,0.3192160129547119
10954,2023/05/22 16:30:06,quant_conv2d,1,2,3,25,0.9045000076293945,-0.0070999860763549805,0.33214443922042847
10955,2023/05/22 16:30:13,quant_conv2d,1,2,4,25,0.8966000080108643,-0.014999985694885254,0.3399669826030731
10956,2023/05/22 16:30:19,quant_conv2d,1,2,5,25,0.892300009727478,-0.019299983978271484,0.3624502122402191
10957,2023/05/22 16:30:25,quant_conv2d,1,2,6,25,0.8909000158309937,-0.02069997787475586,0.36972376704216003
10958,2023/05/22 16:30:32,quant_conv2d,1,2,7,25,0.8884999752044678,-0.02310001850128174,0.384236216545105
10959,2023/05/22 16:30:38,quant_conv2d,1,2,8,25,0.8849999904632568,-0.026600003242492676,0.4004293382167816
10960,2023/05/22 16:30:45,quant_conv2d,1,2,1,26,0.9099000096321106,-0.001699984073638916,0.30116480588912964
10961,2023/05/22 16:30:51,quant_conv2d,1,2,2,26,0.9017000198364258,-0.00989997386932373,0.3194347620010376
10962,2023/05/22 16:30:57,quant_conv2d,1,2,3,26,0.9023000001907349,-0.009299993515014648,0.3270781636238098
10963,2023/05/22 16:31:03,quant_conv2d,1,2,4,26,0.8986999988555908,-0.012899994850158691,0.330116868019104
10964,2023/05/22 16:31:10,quant_conv2d,1,2,5,26,0.8945000171661377,-0.017099976539611816,0.35728344321250916
10965,2023/05/22 16:31:16,quant_conv2d,1,2,6,26,0.89410001039505,-0.017499983310699463,0.3530016243457794
10966,2023/05/22 16:31:23,quant_conv2d,1,2,7,26,0.8910999894142151,-0.020500004291534424,0.3767327666282654
10967,2023/05/22 16:31:29,quant_conv2d,1,2,8,26,0.8841999769210815,-0.02740001678466797,0.3966934084892273
10968,2023/05/22 16:31:35,quant_conv2d,1,2,1,27,0.90829998254776,-0.003300011157989502,0.3005136549472809
10969,2023/05/22 16:31:41,quant_conv2d,1,2,2,27,0.9025999903678894,-0.009000003337860107,0.31426575779914856
10970,2023/05/22 16:31:48,quant_conv2d,1,2,3,27,0.9004999995231628,-0.01109999418258667,0.3321415185928345
10971,2023/05/22 16:31:54,quant_conv2d,1,2,4,27,0.897599995136261,-0.013999998569488525,0.3384411036968231
10972,2023/05/22 16:32:00,quant_conv2d,1,2,5,27,0.8952999711036682,-0.0163000226020813,0.35139501094818115
10973,2023/05/22 16:32:07,quant_conv2d,1,2,6,27,0.890999972820282,-0.02060002088546753,0.3718656897544861
10974,2023/05/22 16:32:13,quant_conv2d,1,2,7,27,0.8863000273704529,-0.02529996633529663,0.3790298402309418
10975,2023/05/22 16:32:20,quant_conv2d,1,2,8,27,0.8847000002861023,-0.026899993419647217,0.3919322192668915
10976,2023/05/22 16:32:26,quant_conv2d,1,2,1,28,0.9068999886512756,-0.004700005054473877,0.3032084107398987
10977,2023/05/22 16:32:32,quant_conv2d,1,2,2,28,0.9059000015258789,-0.0056999921798706055,0.31911638379096985
10978,2023/05/22 16:32:38,quant_conv2d,1,2,3,28,0.8989999890327454,-0.01260000467300415,0.32425230741500854
10979,2023/05/22 16:32:45,quant_conv2d,1,2,4,28,0.9035000205039978,-0.008099973201751709,0.33646026253700256
10980,2023/05/22 16:32:51,quant_conv2d,1,2,5,28,0.896399974822998,-0.015200018882751465,0.3499600291252136
10981,2023/05/22 16:32:57,quant_conv2d,1,2,6,28,0.8894000053405762,-0.02219998836517334,0.3709033727645874
10982,2023/05/22 16:33:04,quant_conv2d,1,2,7,28,0.8899999856948853,-0.021600008010864258,0.3739418089389801
10983,2023/05/22 16:33:11,quant_conv2d,1,2,8,28,0.8889999985694885,-0.022599995136260986,0.3799518942832947
10984,2023/05/22 16:33:17,quant_conv2d,1,2,1,29,0.9074000120162964,-0.004199981689453125,0.3006395399570465
10985,2023/05/22 16:33:23,quant_conv2d,1,2,2,29,0.9024999737739563,-0.009100019931793213,0.3169655501842499
10986,2023/05/22 16:33:29,quant_conv2d,1,2,3,29,0.9002000093460083,-0.011399984359741211,0.3311039209365845
10987,2023/05/22 16:33:36,quant_conv2d,1,2,4,29,0.8999000191688538,-0.011699974536895752,0.3434638977050781
10988,2023/05/22 16:33:42,quant_conv2d,1,2,5,29,0.8945000171661377,-0.017099976539611816,0.3492278456687927
10989,2023/05/22 16:33:48,quant_conv2d,1,2,6,29,0.8906999826431274,-0.02090001106262207,0.3708230257034302
10990,2023/05/22 16:33:55,quant_conv2d,1,2,7,29,0.8880000114440918,-0.023599982261657715,0.3801726996898651
10991,2023/05/22 16:34:01,quant_conv2d,1,2,8,29,0.8855000138282776,-0.026099979877471924,0.39290279150009155
10992,2023/05/22 16:34:07,quant_conv2d,1,2,1,30,0.907800018787384,-0.0037999749183654785,0.30172041058540344
10993,2023/05/22 16:34:14,quant_conv2d,1,2,2,30,0.9043999910354614,-0.007200002670288086,0.3102067708969116
10994,2023/05/22 16:34:20,quant_conv2d,1,2,3,30,0.9018999934196472,-0.009700000286102295,0.32906636595726013
10995,2023/05/22 16:34:26,quant_conv2d,1,2,4,30,0.8981999754905701,-0.013400018215179443,0.34777000546455383
10996,2023/05/22 16:34:32,quant_conv2d,1,2,5,30,0.8960999846458435,-0.015500009059906006,0.34713107347488403
10997,2023/05/22 16:34:39,quant_conv2d,1,2,6,30,0.8942000269889832,-0.017399966716766357,0.3628704845905304
10998,2023/05/22 16:34:45,quant_conv2d,1,2,7,30,0.8877000212669373,-0.023899972438812256,0.38569673895835876
10999,2023/05/22 16:34:52,quant_conv2d,1,2,8,30,0.8833000063896179,-0.028299987316131592,0.40156492590904236
11000,2023/05/22 16:34:58,quant_conv2d,1,2,1,31,0.9071999788284302,-0.004400014877319336,0.30811405181884766
11001,2023/05/22 16:35:04,quant_conv2d,1,2,2,31,0.9039000272750854,-0.0076999664306640625,0.31704944372177124
11002,2023/05/22 16:35:10,quant_conv2d,1,2,3,31,0.8928999900817871,-0.018700003623962402,0.34045717120170593
11003,2023/05/22 16:35:17,quant_conv2d,1,2,4,31,0.8931999802589417,-0.01840001344680786,0.3527771234512329
11004,2023/05/22 16:35:23,quant_conv2d,1,2,5,31,0.8834999799728394,-0.028100013732910156,0.3818322718143463
11005,2023/05/22 16:35:29,quant_conv2d,1,2,6,31,0.8827000260353088,-0.028899967670440674,0.38752487301826477
11006,2023/05/22 16:35:36,quant_conv2d,1,2,7,31,0.8791000247001648,-0.03249996900558472,0.41457900404930115
11007,2023/05/22 16:35:42,quant_conv2d,1,2,8,31,0.8777999877929688,-0.03380000591278076,0.41612184047698975
11008,2023/05/21 06:21:27,quant_conv2d,1,2,1,0,0.9115999937057495,0.0,0.2891831398010254
11009,2023/05/21 06:21:31,quant_conv2d,1,2,2,0,0.9115999937057495,0.0,0.2891831398010254
11010,2023/05/21 06:21:34,quant_conv2d,1,2,3,0,0.9115999937057495,0.0,0.2891831398010254
11011,2023/05/21 06:21:37,quant_conv2d,1,2,4,0,0.9115999937057495,0.0,0.2891831398010254
11012,2023/05/21 06:21:41,quant_conv2d,1,2,5,0,0.9115999937057495,0.0,0.2891831398010254
11013,2023/05/21 06:21:45,quant_conv2d,1,2,6,0,0.9115999937057495,0.0,0.2891823351383209
11014,2023/05/21 06:21:48,quant_conv2d,1,2,7,0,0.9115999937057495,0.0,0.28918352723121643
11015,2023/05/21 06:21:52,quant_conv2d,1,2,8,0,0.9115999937057495,0.0,0.28918328881263733
11016,2023/05/21 06:21:55,quant_conv2d,1,2,1,1,0.9115999937057495,0.0,0.2891831398010254
11017,2023/05/21 06:21:59,quant_conv2d,1,2,2,1,0.9115999937057495,0.0,0.2891831398010254
11018,2023/05/21 06:22:02,quant_conv2d,1,2,3,1,0.9115999937057495,0.0,0.2891830801963806
11019,2023/05/21 06:22:06,quant_conv2d,1,2,4,1,0.9115999937057495,0.0,0.2891831398010254
11020,2023/05/21 06:22:09,quant_conv2d,1,2,5,1,0.9115999937057495,0.0,0.2891831398010254
11021,2023/05/21 06:22:13,quant_conv2d,1,2,6,1,0.9115999937057495,0.0,0.2891830801963806
11022,2023/05/21 06:22:16,quant_conv2d,1,2,7,1,0.9115999937057495,0.0,0.2891834080219269
11023,2023/05/21 06:22:20,quant_conv2d,1,2,8,1,0.9115999937057495,0.0,0.28918397426605225
11024,2023/05/21 06:22:23,quant_conv2d,1,2,1,2,0.9115999937057495,0.0,0.2891831696033478
11025,2023/05/21 06:22:27,quant_conv2d,1,2,2,2,0.9115999937057495,0.0,0.2891831398010254
11026,2023/05/21 06:22:30,quant_conv2d,1,2,3,2,0.9115999937057495,0.0,0.2891830503940582
11027,2023/05/21 06:22:34,quant_conv2d,1,2,4,2,0.9115999937057495,0.0,0.2891830503940582
11028,2023/05/21 06:22:37,quant_conv2d,1,2,5,2,0.9115999937057495,0.0,0.2891853153705597
11029,2023/05/21 06:22:41,quant_conv2d,1,2,6,2,0.9115999937057495,0.0,0.2891901433467865
11030,2023/05/21 06:22:45,quant_conv2d,1,2,7,2,0.9115999937057495,0.0,0.2891731560230255
11031,2023/05/21 06:22:48,quant_conv2d,1,2,8,2,0.9115999937057495,0.0,0.28918734192848206
11032,2023/05/21 06:22:52,quant_conv2d,1,2,1,3,0.9115999937057495,0.0,0.28918057680130005
11033,2023/05/21 06:22:55,quant_conv2d,1,2,2,3,0.9115999937057495,0.0,0.2891831398010254
11034,2023/05/21 06:22:59,quant_conv2d,1,2,3,3,0.9115999937057495,0.0,0.289183109998703
11035,2023/05/21 06:23:02,quant_conv2d,1,2,4,3,0.9115999937057495,0.0,0.2891833484172821
11036,2023/05/21 06:23:06,quant_conv2d,1,2,5,3,0.9115999937057495,0.0,0.2891603708267212
11037,2023/05/21 06:23:10,quant_conv2d,1,2,6,3,0.9115999937057495,0.0,0.28917208313941956
11038,2023/05/21 06:23:13,quant_conv2d,1,2,7,3,0.9115999937057495,0.0,0.28918302059173584
11039,2023/05/21 06:23:17,quant_conv2d,1,2,8,3,0.9115999937057495,0.0,0.28918641805648804
11040,2023/05/21 06:23:20,quant_conv2d,1,2,1,4,0.9115999937057495,0.0,0.28918707370758057
11041,2023/05/21 06:23:24,quant_conv2d,1,2,2,4,0.9115999937057495,0.0,0.28918778896331787
11042,2023/05/21 06:23:27,quant_conv2d,1,2,3,4,0.9115999937057495,0.0,0.2891855239868164
11043,2023/05/21 06:23:31,quant_conv2d,1,2,4,4,0.9115999937057495,0.0,0.2891733646392822
11044,2023/05/21 06:23:34,quant_conv2d,1,2,5,4,0.9115999937057495,0.0,0.2891741991043091
11045,2023/05/21 06:23:38,quant_conv2d,1,2,6,4,0.9115999937057495,0.0,0.28917568922042847
11046,2023/05/21 06:23:41,quant_conv2d,1,2,7,4,0.9115999937057495,0.0,0.28917455673217773
11047,2023/05/21 06:23:45,quant_conv2d,1,2,8,4,0.9115999937057495,0.0,0.28917568922042847
11048,2023/05/21 06:23:49,quant_conv2d,1,2,1,5,0.9114999771118164,-0.00010001659393310547,0.28918540477752686
11049,2023/05/21 06:23:52,quant_conv2d,1,2,2,5,0.9115999937057495,0.0,0.2891705334186554
11050,2023/05/21 06:23:55,quant_conv2d,1,2,3,5,0.9114999771118164,-0.00010001659393310547,0.28921568393707275
11051,2023/05/21 06:23:59,quant_conv2d,1,2,4,5,0.9115999937057495,0.0,0.28917115926742554
11052,2023/05/21 06:24:02,quant_conv2d,1,2,5,5,0.9115999937057495,0.0,0.2891846299171448
11053,2023/05/21 06:24:06,quant_conv2d,1,2,6,5,0.9114999771118164,-0.00010001659393310547,0.28923001885414124
11054,2023/05/21 06:24:10,quant_conv2d,1,2,7,5,0.9115999937057495,0.0,0.28917747735977173
11055,2023/05/21 06:24:13,quant_conv2d,1,2,8,5,0.9115999937057495,0.0,0.28915905952453613
11056,2023/05/21 06:24:17,quant_conv2d,1,2,1,6,0.9117000102996826,0.00010001659393310547,0.28920280933380127
11057,2023/05/21 06:24:20,quant_conv2d,1,2,2,6,0.9115999937057495,0.0,0.28916460275650024
11058,2023/05/21 06:24:23,quant_conv2d,1,2,3,6,0.9117000102996826,0.00010001659393310547,0.28918761014938354
11059,2023/05/21 06:24:27,quant_conv2d,1,2,4,6,0.9115999937057495,0.0,0.2891833186149597
11060,2023/05/21 06:24:31,quant_conv2d,1,2,5,6,0.9115999937057495,0.0,0.28920379281044006
11061,2023/05/21 06:24:34,quant_conv2d,1,2,6,6,0.9115999937057495,0.0,0.289165198802948
11062,2023/05/21 06:24:38,quant_conv2d,1,2,7,6,0.9114000201225281,-0.00019997358322143555,0.2891519367694855
11063,2023/05/21 06:24:42,quant_conv2d,1,2,8,6,0.9115999937057495,0.0,0.2892027497291565
11064,2023/05/21 06:24:45,quant_conv2d,1,2,1,7,0.9115999937057495,0.0,0.2892064154148102
11065,2023/05/21 06:24:48,quant_conv2d,1,2,2,7,0.9115999937057495,0.0,0.28917965292930603
11066,2023/05/21 06:24:52,quant_conv2d,1,2,3,7,0.9115999937057495,0.0,0.2892526686191559
11067,2023/05/21 06:24:55,quant_conv2d,1,2,4,7,0.9115999937057495,0.0,0.2891971468925476
11068,2023/05/21 06:24:59,quant_conv2d,1,2,5,7,0.9115999937057495,0.0,0.28925079107284546
11069,2023/05/21 06:25:02,quant_conv2d,1,2,6,7,0.9114999771118164,-0.00010001659393310547,0.28926241397857666
11070,2023/05/21 06:25:06,quant_conv2d,1,2,7,7,0.9117000102996826,0.00010001659393310547,0.2892304062843323
11071,2023/05/21 06:25:10,quant_conv2d,1,2,8,7,0.911899983882904,0.000299990177154541,0.2892032563686371
11072,2023/05/21 06:25:13,quant_conv2d,1,2,1,8,0.9117000102996826,0.00010001659393310547,0.28915563225746155
11073,2023/05/21 06:25:16,quant_conv2d,1,2,2,8,0.9114999771118164,-0.00010001659393310547,0.28917551040649414
11074,2023/05/21 06:25:20,quant_conv2d,1,2,3,8,0.9115999937057495,0.0,0.289186030626297
11075,2023/05/21 06:25:23,quant_conv2d,1,2,4,8,0.9117000102996826,0.00010001659393310547,0.2891702651977539
11076,2023/05/21 06:25:27,quant_conv2d,1,2,5,8,0.9114999771118164,-0.00010001659393310547,0.2892288565635681
11077,2023/05/21 06:25:30,quant_conv2d,1,2,6,8,0.9115999937057495,0.0,0.28915759921073914
11078,2023/05/21 06:25:34,quant_conv2d,1,2,7,8,0.9118000268936157,0.00020003318786621094,0.28917625546455383
11079,2023/05/21 06:25:38,quant_conv2d,1,2,8,8,0.9115999937057495,0.0,0.28924527764320374
11080,2023/05/21 06:25:41,quant_conv2d,1,2,1,9,0.9115999937057495,0.0,0.28918418288230896
11081,2023/05/21 06:25:45,quant_conv2d,1,2,2,9,0.9114999771118164,-0.00010001659393310547,0.2891167104244232
11082,2023/05/21 06:25:48,quant_conv2d,1,2,3,9,0.9115999937057495,0.0,0.2890901267528534
11083,2023/05/21 06:25:52,quant_conv2d,1,2,4,9,0.911899983882904,0.000299990177154541,0.28913959860801697
11084,2023/05/21 06:25:55,quant_conv2d,1,2,5,9,0.9114999771118164,-0.00010001659393310547,0.2891729474067688
11085,2023/05/21 06:25:59,quant_conv2d,1,2,6,9,0.9117000102996826,0.00010001659393310547,0.28914037346839905
11086,2023/05/21 06:26:03,quant_conv2d,1,2,7,9,0.9114999771118164,-0.00010001659393310547,0.2891140580177307
11087,2023/05/21 06:26:06,quant_conv2d,1,2,8,9,0.9118000268936157,0.00020003318786621094,0.28908389806747437
11088,2023/05/21 06:26:10,quant_conv2d,1,2,1,10,0.9115999937057495,0.0,0.28921759128570557
11089,2023/05/21 06:26:13,quant_conv2d,1,2,2,10,0.9114999771118164,-0.00010001659393310547,0.28918254375457764
11090,2023/05/21 06:26:16,quant_conv2d,1,2,3,10,0.9114000201225281,-0.00019997358322143555,0.28932130336761475
11091,2023/05/21 06:26:20,quant_conv2d,1,2,4,10,0.9115999937057495,0.0,0.289126455783844
11092,2023/05/21 06:26:23,quant_conv2d,1,2,5,10,0.9114999771118164,-0.00010001659393310547,0.28919902443885803
11093,2023/05/21 06:26:27,quant_conv2d,1,2,6,10,0.9114999771118164,-0.00010001659393310547,0.28902676701545715
11094,2023/05/21 06:26:31,quant_conv2d,1,2,7,10,0.9117000102996826,0.00010001659393310547,0.2892104387283325
11095,2023/05/21 06:26:34,quant_conv2d,1,2,8,10,0.9114000201225281,-0.00019997358322143555,0.28930404782295227
11096,2023/05/21 06:26:38,quant_conv2d,1,2,1,11,0.9115999937057495,0.0,0.28914985060691833
11097,2023/05/21 06:26:41,quant_conv2d,1,2,2,11,0.9115999937057495,0.0,0.28913170099258423
11098,2023/05/21 06:26:45,quant_conv2d,1,2,3,11,0.9118000268936157,0.00020003318786621094,0.2892666161060333
11099,2023/05/21 06:26:48,quant_conv2d,1,2,4,11,0.9118000268936157,0.00020003318786621094,0.2893396019935608
11100,2023/05/21 06:26:52,quant_conv2d,1,2,5,11,0.911300003528595,-0.000299990177154541,0.28930121660232544
11101,2023/05/21 06:26:55,quant_conv2d,1,2,6,11,0.911899983882904,0.000299990177154541,0.28929510712623596
11102,2023/05/21 06:26:59,quant_conv2d,1,2,7,11,0.9110999703407288,-0.000500023365020752,0.2893497049808502
11103,2023/05/21 06:27:03,quant_conv2d,1,2,8,11,0.9118000268936157,0.00020003318786621094,0.28901925683021545
11104,2023/05/21 06:27:06,quant_conv2d,1,2,1,12,0.9117000102996826,0.00010001659393310547,0.2892097234725952
11105,2023/05/21 06:27:10,quant_conv2d,1,2,2,12,0.9115999937057495,0.0,0.2891385555267334
11106,2023/05/21 06:27:13,quant_conv2d,1,2,3,12,0.911899983882904,0.000299990177154541,0.28904664516448975
11107,2023/05/21 06:27:16,quant_conv2d,1,2,4,12,0.9121000170707703,0.000500023365020752,0.2892092168331146
11108,2023/05/21 06:27:20,quant_conv2d,1,2,5,12,0.9114999771118164,-0.00010001659393310547,0.28914737701416016
11109,2023/05/21 06:27:24,quant_conv2d,1,2,6,12,0.9111999869346619,-0.0004000067710876465,0.28927159309387207
11110,2023/05/21 06:27:27,quant_conv2d,1,2,7,12,0.911899983882904,0.000299990177154541,0.28929588198661804
11111,2023/05/21 06:27:31,quant_conv2d,1,2,8,12,0.9117000102996826,0.00010001659393310547,0.2894144654273987
11112,2023/05/21 06:27:35,quant_conv2d,1,2,1,13,0.9120000004768372,0.0004000067710876465,0.28892290592193604
11113,2023/05/21 06:27:38,quant_conv2d,1,2,2,13,0.9118000268936157,0.00020003318786621094,0.28930938243865967
11114,2023/05/21 06:27:41,quant_conv2d,1,2,3,13,0.9120000004768372,0.0004000067710876465,0.2892141342163086
11115,2023/05/21 06:27:45,quant_conv2d,1,2,4,13,0.9122999906539917,0.0006999969482421875,0.28914210200309753
11116,2023/05/21 06:27:48,quant_conv2d,1,2,5,13,0.9120000004768372,0.0004000067710876465,0.28919315338134766
11117,2023/05/21 06:27:52,quant_conv2d,1,2,6,13,0.9118000268936157,0.00020003318786621094,0.28917181491851807
11118,2023/05/21 06:27:56,quant_conv2d,1,2,7,13,0.9120000004768372,0.0004000067710876465,0.28921622037887573
11119,2023/05/21 06:28:00,quant_conv2d,1,2,8,13,0.9126999974250793,0.001100003719329834,0.28886324167251587
11120,2023/05/21 06:28:03,quant_conv2d,1,2,1,14,0.9114000201225281,-0.00019997358322143555,0.2892334759235382
11121,2023/05/21 06:28:06,quant_conv2d,1,2,2,14,0.9115999937057495,0.0,0.28954219818115234
11122,2023/05/21 06:28:10,quant_conv2d,1,2,3,14,0.9121000170707703,0.000500023365020752,0.28951817750930786
11123,2023/05/21 06:28:13,quant_conv2d,1,2,4,14,0.9126999974250793,0.001100003719329834,0.2888124883174896
11124,2023/05/21 06:28:17,quant_conv2d,1,2,5,14,0.9121000170707703,0.000500023365020752,0.2890068292617798
11125,2023/05/21 06:28:20,quant_conv2d,1,2,6,14,0.911899983882904,0.000299990177154541,0.28916746377944946
11126,2023/05/21 06:28:24,quant_conv2d,1,2,7,14,0.9108999967575073,-0.0006999969482421875,0.2899493873119354
11127,2023/05/21 06:28:28,quant_conv2d,1,2,8,14,0.9115999937057495,0.0,0.28939229249954224
11128,2023/05/21 06:28:31,quant_conv2d,1,2,1,15,0.9120000004768372,0.0004000067710876465,0.28911224007606506
11129,2023/05/21 06:28:34,quant_conv2d,1,2,2,15,0.9108999967575073,-0.0006999969482421875,0.2898724675178528
11130,2023/05/21 06:28:38,quant_conv2d,1,2,3,15,0.9117000102996826,0.00010001659393310547,0.2897493541240692
11131,2023/05/21 06:28:41,quant_conv2d,1,2,4,15,0.911899983882904,0.000299990177154541,0.28980889916419983
11132,2023/05/21 06:28:45,quant_conv2d,1,2,5,15,0.9110000133514404,-0.000599980354309082,0.28959405422210693
11133,2023/05/21 06:28:49,quant_conv2d,1,2,6,15,0.9111999869346619,-0.0004000067710876465,0.29048794507980347
11134,2023/05/21 06:28:52,quant_conv2d,1,2,7,15,0.9110999703407288,-0.000500023365020752,0.2908865213394165
11135,2023/05/21 06:28:56,quant_conv2d,1,2,8,15,0.9120000004768372,0.0004000067710876465,0.2894973158836365
