,reference,layer_key,kernel_index,n_bits_flipped,bit_disrupted,q_aware_test_accuracy,q_aware_test_acc_degradation,q_aware_test_loss
220,2023/07/12 14:49:55,quant_conv2d,1,1,23,0.9138000011444092,-0.000299990177154541,0.3124723434448242
221,2023/07/12 14:50:01,quant_conv2d,1,2,23,0.9142000079154968,0.00010001659393310547,0.3133140802383423
222,2023/07/12 14:50:07,quant_conv2d,1,3,23,0.911300003528595,-0.00279998779296875,0.31828540563583374
223,2023/07/12 14:50:13,quant_conv2d,1,4,23,0.9114999771118164,-0.0026000142097473145,0.3182142674922943
224,2023/07/12 14:50:19,quant_conv2d,1,1,24,0.9143000245094299,0.00020003318786621094,0.3128546476364136
225,2023/07/12 14:50:26,quant_conv2d,1,2,24,0.9115999937057495,-0.002499997615814209,0.3175511956214905
226,2023/07/12 14:50:32,quant_conv2d,1,3,24,0.9126999974250793,-0.001399993896484375,0.3160143494606018
227,2023/07/12 14:50:38,quant_conv2d,1,4,24,0.9114999771118164,-0.0026000142097473145,0.3197947144508362
228,2023/07/12 14:50:44,quant_conv2d,1,1,25,0.9136999845504761,-0.0004000067710876465,0.3089042603969574
229,2023/07/12 14:50:50,quant_conv2d,1,2,25,0.9133999943733215,-0.0006999969482421875,0.3121004104614258
230,2023/07/12 14:50:56,quant_conv2d,1,3,25,0.9106000065803528,-0.0034999847412109375,0.31539639830589294
231,2023/07/12 14:51:02,quant_conv2d,1,4,25,0.9126999974250793,-0.001399993896484375,0.3163396716117859
232,2023/07/12 14:51:08,quant_conv2d,1,1,26,0.9133999943733215,-0.0006999969482421875,0.31034570932388306
233,2023/07/12 14:51:14,quant_conv2d,1,2,26,0.9121000170707703,-0.001999974250793457,0.31512755155563354
234,2023/07/12 14:51:20,quant_conv2d,1,3,26,0.9129999876022339,-0.001100003719329834,0.315054714679718
235,2023/07/12 14:51:26,quant_conv2d,1,4,26,0.9117000102996826,-0.0023999810218811035,0.3187660276889801
236,2023/07/12 14:51:32,quant_conv2d,1,1,27,0.9136000275611877,-0.0004999637603759766,0.31140682101249695
237,2023/07/12 14:51:38,quant_conv2d,1,2,27,0.9133999943733215,-0.0006999969482421875,0.3156296908855438
238,2023/07/12 14:51:44,quant_conv2d,1,3,27,0.9126999974250793,-0.001399993896484375,0.316280722618103
239,2023/07/12 14:51:50,quant_conv2d,1,4,27,0.9106000065803528,-0.0034999847412109375,0.31765761971473694
240,2023/07/12 14:51:56,quant_conv2d,1,1,28,0.9144999980926514,0.0004000067710876465,0.30865126848220825
241,2023/07/12 14:52:02,quant_conv2d,1,2,28,0.9125000238418579,-0.0015999674797058105,0.3123708665370941
242,2023/07/12 14:52:08,quant_conv2d,1,3,28,0.9107999801635742,-0.003300011157989502,0.3160853981971741
243,2023/07/12 14:52:14,quant_conv2d,1,4,28,0.9110999703407288,-0.003000020980834961,0.3141697645187378
244,2023/07/12 14:52:20,quant_conv2d,1,1,29,0.9146000146865845,0.000500023365020752,0.31222614645957947
245,2023/07/12 14:52:27,quant_conv2d,1,2,29,0.9142000079154968,0.00010001659393310547,0.31389468908309937
246,2023/07/12 14:52:34,quant_conv2d,1,3,29,0.9115999937057495,-0.002499997615814209,0.3167779743671417
247,2023/07/12 14:52:41,quant_conv2d,1,4,29,0.911300003528595,-0.00279998779296875,0.3170437812805176
248,2023/07/12 14:52:47,quant_conv2d,1,1,30,0.9128999710083008,-0.0012000203132629395,0.31278282403945923
249,2023/07/12 14:52:53,quant_conv2d,1,2,30,0.911899983882904,-0.002200007438659668,0.31339672207832336
250,2023/07/12 14:52:59,quant_conv2d,1,3,30,0.9135000109672546,-0.000599980354309082,0.3142373859882355
251,2023/07/12 14:53:05,quant_conv2d,1,4,30,0.9121999740600586,-0.001900017261505127,0.31683146953582764
252,2023/07/12 14:53:11,quant_conv2d,1,1,31,0.9126999974250793,-0.001399993896484375,0.31306856870651245
253,2023/07/12 14:53:16,quant_conv2d,1,2,31,0.9103000164031982,-0.0037999749183654785,0.31518465280532837
254,2023/07/12 14:53:22,quant_conv2d,1,3,31,0.9125999808311462,-0.0015000104904174805,0.3136517107486725
255,2023/07/12 14:53:28,quant_conv2d,1,4,31,0.9114000201225281,-0.0026999711990356445,0.3182084858417511
256,2023/07/12 14:53:34,quant_conv2d,1,1,0,0.9140999913215637,0.0,0.3098208010196686
257,2023/07/12 14:53:40,quant_conv2d,1,2,0,0.9140999913215637,0.0,0.3098208010196686
258,2023/07/12 14:53:46,quant_conv2d,1,3,0,0.9140999913215637,0.0,0.30982068181037903
259,2023/07/12 14:53:52,quant_conv2d,1,4,0,0.9140999913215637,0.0,0.30982086062431335
260,2023/07/12 14:53:58,quant_conv2d,1,1,1,0.9140999913215637,0.0,0.3098208010196686
261,2023/07/12 14:54:04,quant_conv2d,1,2,1,0.9140999913215637,0.0,0.3098208010196686
262,2023/07/12 14:54:10,quant_conv2d,1,3,1,0.9140999913215637,0.0,0.3098208010196686
263,2023/07/12 14:54:16,quant_conv2d,1,4,1,0.9140999913215637,0.0,0.3098108470439911
264,2023/07/12 14:54:22,quant_conv2d,1,1,2,0.9140999913215637,0.0,0.3098208010196686
265,2023/07/12 14:54:27,quant_conv2d,1,2,2,0.9140999913215637,0.0,0.3098208010196686
266,2023/07/12 14:54:33,quant_conv2d,1,3,2,0.9140999913215637,0.0,0.3098208010196686
267,2023/07/12 14:54:39,quant_conv2d,1,4,2,0.9140999913215637,0.0,0.30981388688087463
268,2023/07/12 14:54:45,quant_conv2d,1,1,3,0.9140999913215637,0.0,0.3098208010196686
269,2023/07/12 14:54:51,quant_conv2d,1,2,3,0.9140999913215637,0.0,0.309836208820343
270,2023/07/12 14:54:56,quant_conv2d,1,3,3,0.9140999913215637,0.0,0.30983251333236694
271,2023/07/12 14:55:02,quant_conv2d,1,4,3,0.9140999913215637,0.0,0.309823215007782
272,2023/07/12 14:55:08,quant_conv2d,1,1,4,0.9140999913215637,0.0,0.309819757938385
273,2023/07/12 14:55:14,quant_conv2d,1,2,4,0.9140999913215637,0.0,0.3097965717315674
274,2023/07/12 14:55:20,quant_conv2d,1,3,4,0.9140999913215637,0.0,0.3098013997077942
275,2023/07/12 14:55:26,quant_conv2d,1,4,4,0.9140999913215637,0.0,0.3098524510860443
276,2023/07/12 14:55:31,quant_conv2d,1,1,5,0.9140999913215637,0.0,0.3098203241825104
277,2023/07/12 14:55:37,quant_conv2d,1,2,5,0.9140999913215637,0.0,0.3098289668560028
278,2023/07/12 14:55:43,quant_conv2d,1,3,5,0.9140999913215637,0.0,0.3098576068878174
279,2023/07/12 14:55:49,quant_conv2d,1,4,5,0.9142000079154968,0.00010001659393310547,0.309810996055603
280,2023/07/12 14:55:55,quant_conv2d,1,1,6,0.9140999913215637,0.0,0.30982133746147156
281,2023/07/12 14:56:01,quant_conv2d,1,2,6,0.9140999913215637,0.0,0.30980509519577026
282,2023/07/12 14:56:07,quant_conv2d,1,3,6,0.9142000079154968,0.00010001659393310547,0.3098110258579254
283,2023/07/12 14:56:13,quant_conv2d,1,4,6,0.9142000079154968,0.00010001659393310547,0.3097957372665405
284,2023/07/12 14:56:18,quant_conv2d,1,1,7,0.9140999913215637,0.0,0.3097900450229645
285,2023/07/12 14:56:24,quant_conv2d,1,2,7,0.9142000079154968,0.00010001659393310547,0.30981144309043884
286,2023/07/12 14:56:30,quant_conv2d,1,3,7,0.9142000079154968,0.00010001659393310547,0.3097670078277588
287,2023/07/12 14:56:36,quant_conv2d,1,4,7,0.9139999747276306,-0.00010001659393310547,0.30981940031051636
